id,rgb_frame,ir_frame,fire,smoke
43890,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43890).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43890).jpg,True,True
10384,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (10384).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (10384).jpg,False,False
5415,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (5415).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (5415).jpg,False,False
28708,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (28708).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (28708).jpg,True,True
37551,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (37551).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (37551).jpg,True,False
18055,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (18055).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (18055).jpg,True,True
27031,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (27031).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (27031).jpg,True,True
45794,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (45794).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (45794).jpg,True,False
16883,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (16883).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (16883).jpg,True,True
6462,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6462).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6462).jpg,False,False
3215,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (3215).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (3215).jpg,False,False
36042,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (36042).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (36042).jpg,True,True
32839,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32839).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32839).jpg,True,True
33522,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (33522).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (33522).jpg,True,True
30303,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (30303).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (30303).jpg,True,True
41614,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (41614).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (41614).jpg,True,False
18832,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (18832).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (18832).jpg,True,True
45065,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (45065).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (45065).jpg,True,True
15732,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (15732).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (15732).jpg,True,False
25209,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (25209).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (25209).jpg,True,True
26354,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (26354).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (26354).jpg,True,True
15012,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (15012).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (15012).jpg,True,False
37936,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (37936).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (37936).jpg,True,False
39458,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (39458).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (39458).jpg,True,False
11644,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (11644).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (11644).jpg,False,False
6131,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6131).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6131).jpg,False,False
19969,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (19969).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (19969).jpg,True,True
43557,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43557).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43557).jpg,True,True
35764,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (35764).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (35764).jpg,True,True
34085,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34085).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34085).jpg,True,True
44090,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (44090).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (44090).jpg,True,True
40415,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (40415).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (40415).jpg,True,False
16021,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (16021).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (16021).jpg,True,True
29354,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29354).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29354).jpg,True,True
48970,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (48970).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (48970).jpg,True,False
17625,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (17625).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (17625).jpg,True,True
34106,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34106).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34106).jpg,True,True
40793,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (40793).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (40793).jpg,True,False
23571,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (23571).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (23571).jpg,True,True
43910,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43910).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43910).jpg,True,True
5101,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (5101).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (5101).jpg,False,False
14973,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (14973).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (14973).jpg,True,False
34327,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34327).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34327).jpg,True,True
39289,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (39289).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (39289).jpg,True,False
30394,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (30394).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (30394).jpg,True,True
30370,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (30370).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (30370).jpg,True,True
8109,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (8109).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (8109).jpg,False,False
20642,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (20642).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (20642).jpg,True,True
39760,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (39760).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (39760).jpg,True,False
31889,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (31889).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (31889).jpg,True,True
31771,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (31771).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (31771).jpg,True,True
46571,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (46571).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (46571).jpg,True,False
44897,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (44897).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (44897).jpg,True,True
38005,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38005).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38005).jpg,True,False
6642,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6642).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6642).jpg,False,False
8240,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (8240).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (8240).jpg,False,False
17411,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (17411).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (17411).jpg,True,True
34557,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34557).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34557).jpg,True,True
43507,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43507).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43507).jpg,True,True
9189,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (9189).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (9189).jpg,False,False
41107,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (41107).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (41107).jpg,True,False
48914,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (48914).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (48914).jpg,True,False
11942,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (11942).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (11942).jpg,False,False
49720,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (49720).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (49720).jpg,True,False
40552,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (40552).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (40552).jpg,True,False
47250,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (47250).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (47250).jpg,True,False
19531,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (19531).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (19531).jpg,True,True
18608,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (18608).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (18608).jpg,True,True
5340,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (5340).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (5340).jpg,False,False
10398,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (10398).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (10398).jpg,False,False
34696,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34696).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34696).jpg,True,True
37974,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (37974).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (37974).jpg,True,False
7291,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (7291).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (7291).jpg,False,False
23320,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (23320).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (23320).jpg,True,True
37039,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (37039).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (37039).jpg,True,False
15328,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (15328).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (15328).jpg,True,False
50288,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (50288).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (50288).jpg,True,False
39268,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (39268).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (39268).jpg,True,False
44827,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (44827).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (44827).jpg,True,True
12375,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (12375).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (12375).jpg,False,False
38997,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38997).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38997).jpg,True,False
52660,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (52660).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (52660).jpg,True,False
11464,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (11464).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (11464).jpg,False,False
19952,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (19952).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (19952).jpg,True,True
29885,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29885).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29885).jpg,True,True
5752,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (5752).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (5752).jpg,False,False
32828,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32828).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32828).jpg,True,True
43953,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43953).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43953).jpg,True,True
28834,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (28834).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (28834).jpg,True,True
43828,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43828).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43828).jpg,True,True
7700,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (7700).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (7700).jpg,False,False
21971,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (21971).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (21971).jpg,True,True
32787,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32787).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32787).jpg,True,True
9600,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (9600).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (9600).jpg,False,False
39916,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (39916).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (39916).jpg,True,False
17445,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (17445).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (17445).jpg,True,True
41188,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (41188).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (41188).jpg,True,False
458,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (458).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (458).jpg,False,False
30081,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (30081).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (30081).jpg,True,True
6324,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6324).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6324).jpg,False,False
11117,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (11117).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (11117).jpg,False,False
49317,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (49317).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (49317).jpg,True,False
29293,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29293).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29293).jpg,True,True
43951,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43951).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43951).jpg,True,True
16151,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (16151).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (16151).jpg,True,True
44890,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (44890).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (44890).jpg,True,True
16554,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (16554).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (16554).jpg,True,True
27026,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (27026).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (27026).jpg,True,True
3843,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (3843).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (3843).jpg,False,False
26314,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (26314).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (26314).jpg,True,True
13304,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (13304).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (13304).jpg,False,False
42626,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (42626).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (42626).jpg,True,True
32891,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32891).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32891).jpg,True,True
456,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (456).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (456).jpg,False,False
30285,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (30285).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (30285).jpg,True,True
1218,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1218).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1218).jpg,False,False
12490,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (12490).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (12490).jpg,False,False
41920,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (41920).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (41920).jpg,True,True
10401,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (10401).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (10401).jpg,False,False
1535,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1535).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1535).jpg,False,False
31026,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (31026).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (31026).jpg,True,True
40927,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (40927).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (40927).jpg,True,False
9421,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (9421).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (9421).jpg,False,False
29156,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29156).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29156).jpg,True,True
53329,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (53329).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (53329).jpg,True,False
49398,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (49398).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (49398).jpg,True,False
11475,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (11475).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (11475).jpg,False,False
10650,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (10650).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (10650).jpg,False,False
11022,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (11022).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (11022).jpg,False,False
47051,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (47051).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (47051).jpg,True,False
13618,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (13618).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (13618).jpg,False,False
49821,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (49821).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (49821).jpg,True,False
18400,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (18400).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (18400).jpg,True,True
29002,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29002).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29002).jpg,True,True
27194,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (27194).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (27194).jpg,True,False
42720,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (42720).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (42720).jpg,True,True
48473,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (48473).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (48473).jpg,True,False
52825,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (52825).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (52825).jpg,True,False
34890,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34890).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34890).jpg,True,True
29558,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29558).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29558).jpg,True,True
796,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (796).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (796).jpg,False,False
29795,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29795).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29795).jpg,True,True
35297,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (35297).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (35297).jpg,True,True
36465,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (36465).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (36465).jpg,True,True
34794,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34794).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34794).jpg,True,True
45472,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (45472).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (45472).jpg,True,False
6635,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6635).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6635).jpg,False,False
19022,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (19022).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (19022).jpg,True,True
18262,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (18262).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (18262).jpg,True,True
14892,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (14892).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (14892).jpg,True,False
21520,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (21520).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (21520).jpg,True,True
2999,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (2999).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (2999).jpg,False,False
20670,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (20670).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (20670).jpg,True,True
2955,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (2955).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (2955).jpg,False,False
20150,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (20150).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (20150).jpg,True,True
43251,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43251).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43251).jpg,True,True
1966,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1966).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1966).jpg,False,False
35620,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (35620).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (35620).jpg,True,True
27597,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (27597).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (27597).jpg,True,True
32877,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32877).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32877).jpg,True,True
29490,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29490).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29490).jpg,True,True
37054,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (37054).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (37054).jpg,True,False
4880,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (4880).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (4880).jpg,False,False
31004,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (31004).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (31004).jpg,True,True
23904,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (23904).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (23904).jpg,True,True
50856,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (50856).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (50856).jpg,True,False
41038,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (41038).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (41038).jpg,True,False
20999,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (20999).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (20999).jpg,True,True
